t_a,LLID1,LLID0,NESN,SN,MD,CP,RFU1,RFU0,Length
9.24516,1,0,0,1,0,0,0,0,189
9.307401,1,0,0,0,0,0,0,0,189
9.307631,1,0,1,0,0,0,0,0,189
9.419873,1,0,1,1,0,0,0,0,189
9.420103,1,0,0,1,0,0,0,0,189
9.694823,1,0,1,1,0,0,0,0,189
9.695052,1,0,0,1,0,0,0,0,189
9.757539,1,0,1,0,0,0,0,0,189
9.807304,1,0,0,0,0,0,0,0,189
9.807534,1,0,1,0,0,0,0,0,189
10.094801,1,0,0,0,0,0,0,0,189
10.095032,1,0,1,0,0,0,0,0,189
10.282238,1,0,1,1,0,0,0,0,189
10.282469,1,0,0,1,0,0,0,0,189
10.332238,1,0,1,1,0,0,0,0,189
10.332468,1,0,0,1,0,0,0,0,189
10.382232,1,0,1,1,0,0,0,0,189
10.382461,1,0,0,1,0,0,0,0,189
10.682175,1,0,1,1,0,0,0,0,189
10.682405,1,0,0,1,0,0,0,0,189
10.744661,1,0,0,0,0,0,0,0,189
10.744891,1,0,1,0,0,0,0,0,189
10.757165,1,0,1,1,0,0,0,0,189
10.757396,1,0,0,1,0,0,0,0,189
11.219586,1,0,0,0,0,0,0,0,189
11.319538,1,0,0,0,0,0,0,0,189
11.319766,1,0,1,0,0,0,0,0,189
11.631969,1,0,1,1,0,0,0,0,189
11.632198,1,0,0,1,0,0,0,0,189
11.769448,1,0,0,0,0,0,0,0,189
11.769678,1,0,1,0,0,0,0,0,189
11.832176,1,0,0,1,0,0,0,0,189
11.919429,1,0,0,0,0,0,0,0,189
11.919658,1,0,1,0,0,0,0,0,189
12.056887,1,0,1,1,0,0,0,0,189
12.057118,1,0,0,1,0,0,0,0,189
12.144383,1,0,0,0,0,0,0,0,189
12.144613,1,0,1,0,0,0,0,0,189
12.156877,1,0,1,1,0,0,0,0,189
12.157107,1,0,0,1,0,0,0,0,189
12.569347,1,0,0,0,0,0,0,0,189
12.569577,1,0,1,0,0,0,0,0,189
12.631872,1,0,1,1,0,0,0,0,189
12.632101,1,0,0,1,0,0,0,0,189
13.00676,1,0,1,1,0,0,0,0,189
13.056756,1,0,1,1,0,0,0,0,189
13.056986,1,0,0,1,0,0,0,0,189
13.094258,1,0,0,0,0,0,0,0,189
13.094487,1,0,1,0,0,0,0,0,189
13.244213,1,0,0,0,0,0,0,0,189
13.244443,1,0,1,0,0,0,0,0,189
13.494352,1,0,1,0,0,0,0,0,189
13.556604,1,0,1,1,0,0,0,0,189
13.5691,1,0,0,0,0,0,0,0,189
13.56933,1,0,1,0,0,0,0,0,189
13.59409,1,0,0,0,0,0,0,0,189
13.594319,1,0,1,0,0,0,0,0,189
13.781564,1,0,1,1,0,0,0,0,189
13.781794,1,0,0,1,0,0,0,0,189
13.794063,1,0,0,0,0,0,0,0,189
13.794293,1,0,1,0,0,0,0,0,189
13.89404,1,0,0,0,0,0,0,0,189
13.89427,1,0,1,0,0,0,0,0,189
13.906537,1,0,1,1,0,0,0,0,189
13.906766,1,0,0,1,0,0,0,0,189
13.919031,1,0,0,0,0,0,0,0,189
13.919261,1,0,1,0,0,0,0,0,189
14.356388,1,0,1,1,0,0,0,0,189
14.356618,1,0,0,1,0,0,0,0,189
14.368888,1,0,0,0,0,0,0,0,189
14.369118,1,0,1,0,0,0,0,0,189
14.518889,1,0,0,0,0,0,0,0,189
14.519119,0,1,1,0,0,0,0,0,180
14.556381,1,0,1,1,0,0,0,0,189
14.556612,1,0,0,1,0,0,0,0,189
14.63137,1,0,1,1,0,0,0,0,189
14.631601,1,0,0,1,0,0,0,0,189
14.768833,1,0,0,0,0,0,0,0,189
14.769063,1,0,1,0,0,0,0,0,189
14.781319,1,0,1,1,0,0,0,0,189
14.781548,1,0,0,1,0,0,0,0,189
15.131257,1,0,1,1,0,0,0,0,189
15.206265,1,0,1,1,0,0,0,0,189
