t_a,LLID1,LLID0,NESN,SN,MD,CP,RFU1,RFU0,Length
6.556328,1,0,0,1,0,0,0,0,0
6.563599,1,0,0,0,0,0,0,0,0
6.57109,1,0,1,1,0,0,0,0,0
6.571324,1,0,0,1,0,0,0,0,0
6.586321,1,0,0,1,0,0,0,0,0
6.727948,1,0,0,0,0,0,0,0,0
6.802693,1,0,0,0,0,0,0,0,0
6.802925,1,0,1,0,0,0,0,0,0
6.899963,1,0,1,1,0,0,0,0,0
6.900183,1,0,0,1,0,0,0,0,0
7.012241,1,0,0,0,0,0,0,0,0
7.086926,1,0,0,0,0,0,0,0,0
7.139382,1,0,0,1,0,0,0,0,0
7.154079,1,0,1,1,0,0,0,0,0
7.154305,1,0,0,1,0,0,0,0,0
7.19147,1,0,0,0,0,0,0,0,0
7.228896,1,0,1,1,0,0,0,0,0
7.318621,1,0,1,1,0,0,0,0,0
7.318849,1,0,0,1,0,0,0,0,0
7.333564,1,0,1,1,0,0,0,0,0
7.453089,1,0,1,1,0,0,0,0,0
7.610234,1,0,1,0,0,0,0,0,0
7.714721,1,0,1,0,0,0,0,0,0
7.751856,1,0,1,1,0,0,0,0,0
7.75208,1,0,0,1,0,0,0,0,0
7.796715,1,0,1,1,0,0,0,0,0
7.856804,1,0,0,1,0,0,0,0,0
7.901238,1,0,1,1,0,0,0,0,0
7.901468,1,0,0,1,0,0,0,0,0
8.125231,1,0,1,1,0,0,0,0,0
8.252575,1,0,0,0,0,0,0,0,0
8.252806,1,0,1,0,0,0,0,0,0
8.290137,1,0,1,1,0,0,0,0,0
8.297801,1,0,1,0,0,0,0,0,0
8.305254,1,0,0,1,0,0,0,0,0
8.40233,1,0,1,0,0,0,0,0,0
8.50693,1,0,1,0,0,0,0,0,0
8.715968,1,0,0,0,0,0,0,0,0
8.71619,1,0,1,0,0,0,0,0,0
8.753527,1,0,0,1,0,0,0,0,0
8.962448,1,0,1,1,0,0,0,0,0
8.96268,1,0,0,1,0,0,0,0,0
8.992403,1,0,1,1,0,0,0,0,0
8.992633,1,0,0,1,0,0,0,0,0
9.112025,1,0,1,1,0,0,0,0,0
9.112253,1,0,0,1,0,0,0,0,0
9.119729,1,0,1,0,0,0,0,0,0
9.179193,1,0,0,0,0,0,0,0,0
9.179419,1,0,1,0,0,0,0,0,0
9.186676,1,0,1,1,0,0,0,0,0
9.186901,1,0,0,1,0,0,0,0,0
9.388546,1,0,0,0,0,0,0,0,0
9.38877,1,0,1,0,0,0,0,0,0
9.418638,1,0,1,0,0,0,0,0,0
9.52313,1,0,0,0,0,0,0,0,0
9.523362,1,0,1,0,0,0,0,0,0
9.530609,1,0,1,1,0,0,0,0,0
9.530846,1,0,0,1,0,0,0,0,0
9.560637,1,0,0,1,0,0,0,0,0
9.687694,1,0,1,0,0,0,0,0,0
9.709898,1,0,1,1,0,0,0,0,0
9.882143,1,0,1,0,0,0,0,0,0
10.001586,1,0,0,0,0,0,0,0,0
10.106358,1,0,0,0,0,0,0,0,0
10.106582,1,0,1,0,0,0,0,0,0
10.136353,1,0,0,0,0,0,0,0,0
10.136585,1,0,1,0,0,0,0,0,0
10.241402,1,0,1,0,0,0,0,0,0
10.300919,1,0,0,0,0,0,0,0,0
10.301146,1,0,1,0,0,0,0,0,0
10.323496,1,0,0,1,0,0,0,0,0
10.338289,1,0,1,1,0,0,0,0,0
10.338518,1,0,0,1,0,0,0,0,0
10.345765,1,0,0,0,0,0,0,0,0
10.345997,1,0,1,0,0,0,0,0,0
10.390607,1,0,0,0,0,0,0,0,0
10.450365,1,0,0,0,0,0,0,0,0
10.607229,1,0,1,1,0,0,0,0,0
10.607457,1,0,0,1,0,0,0,0,0
10.659473,1,0,0,0,0,0,0,0,0
10.659701,1,0,1,0,0,0,0,0,0
10.764127,1,0,0,0,0,0,0,0,0
10.76436,1,0,1,0,0,0,0,0,0
10.801551,1,0,1,1,0,0,0,0,0
10.854287,1,0,1,0,0,0,0,0,0
